index,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,variance,AUC,
4504,2,1,0,-4,-3,3,5,6,5,7,4,-4,-1,0,12.53571429,0.993193945,[0.992056850893-0.994331039050]
859,2,1,0,-1,0,3,4,5,4,6,3,-3,0,1,5.882653061,0.993185043,[0.992047855024-0.994322231474]
937,2,1,0,-2,0,3,4,5,4,6,3,-3,0,1,6.346938776,0.993185043,[0.992047855024-0.994322231474]
938,2,1,0,-3,0,3,4,5,4,6,3,-3,0,1,6.943877551,0.993185043,[0.992047855024-0.994322231474]
941,2,1,0,-2,-1,3,4,5,4,6,3,-3,0,1,6.658163265,0.993185043,[0.992047855024-0.994322231474]
942,2,1,0,-3,-1,3,4,5,4,6,3,-3,0,1,7.244897959,0.993185043,[0.992047855024-0.994322231474]
944,2,1,0,-3,-2,3,4,5,4,6,3,-3,0,1,7.678571429,0.993185043,[0.992047855024-0.994322231474]
2357,2,1,0,-1,0,3,4,6,5,7,4,-4,-1,0,8.979591837,0.993185043,[0.992047855024-0.994322231474]
4073,2,1,0,-2,0,3,4,6,5,7,4,-4,-1,0,9.454081633,0.993185043,[0.992047855024-0.994322231474]
4098,2,1,0,-3,0,3,4,6,5,7,4,-4,-1,0,10.06122449,0.993185043,[0.992047855024-0.994322231474]
4101,2,1,0,-4,0,3,4,6,5,7,4,-4,-1,0,10.80102041,0.993185043,[0.992047855024-0.994322231474]
4306,2,1,0,-2,-1,3,4,6,5,7,4,-4,-1,0,9.775510204,0.993185043,[0.992047855024-0.994322231474]
4331,2,1,0,-3,-1,3,4,6,5,7,4,-4,-1,0,10.37244898,0.993185043,[0.992047855024-0.994322231474]
4334,2,1,0,-4,-1,3,4,6,5,7,4,-4,-1,0,11.10204082,0.993185043,[0.992047855024-0.994322231474]
4382,2,1,0,-3,-2,3,4,6,5,7,4,-4,-1,0,10.81632653,0.993185043,[0.992047855024-0.994322231474]
4385,2,1,0,-4,-2,3,4,6,5,7,4,-4,-1,0,11.53571429,0.993185043,[0.992047855024-0.994322231474]
4388,2,1,0,-4,-3,3,4,6,5,7,4,-4,-1,0,12.10204082,0.993185043,[0.992047855024-0.994322231474]
2373,2,1,0,-1,0,3,5,6,5,7,4,-4,-2,0,9.836734694,0.993180295,[0.992043098699-0.994317491316]
4142,2,1,0,-2,0,3,5,6,5,7,4,-4,-2,0,10.31122449,0.993180295,[0.992043098699-0.994317491316]
4149,2,1,0,-3,0,3,5,6,5,7,4,-4,-2,0,10.91836735,0.993180295,[0.992043098699-0.994317491316]
4152,2,1,0,-4,0,3,5,6,5,7,4,-4,-2,0,11.65816327,0.993180295,[0.992043098699-0.994317491316]
4474,2,1,0,-2,-1,3,5,6,5,7,4,-4,-2,0,10.63265306,0.993180295,[0.992043098699-0.994317491316]
4481,2,1,0,-3,-1,3,5,6,5,7,4,-4,-2,0,11.22959184,0.993180295,[0.992043098699-0.994317491316]
4484,2,1,0,-4,-1,3,5,6,5,7,4,-4,-2,0,11.95918367,0.993180295,[0.992043098699-0.994317491316]
4499,2,1,0,-3,-2,3,5,6,5,7,4,-4,-2,0,11.67346939,0.993180295,[0.992043098699-0.994317491316]
4502,2,1,0,-4,-2,3,5,6,5,7,4,-4,-2,0,12.39285714,0.993180295,[0.992043098699-0.994317491316]
4505,2,1,0,-4,-3,3,5,6,5,7,4,-4,-2,0,12.95918367,0.993180295,[0.992043098699-0.994317491316]
2412,3,2,0,-1,0,2,4,5,4,6,4,-4,-1,0,7.346938776,0.993176264,[0.992112558832-0.994239969209]
4745,3,2,0,-2,0,2,4,5,4,6,4,-4,-1,0,7.801020408,0.993176264,[0.992112558832-0.994239969209]
4749,3,2,0,-3,0,2,4,5,4,6,4,-4,-1,0,8.387755102,0.993176264,[0.992112558832-0.994239969209]
4753,3,2,0,-4,0,2,4,5,4,6,4,-4,-1,0,9.107142857,0.993176264,[0.992112558832-0.994239969209]
4780,3,2,0,-2,-1,2,4,5,4,6,4,-4,-1,0,8.102040816,0.993176264,[0.992112558832-0.994239969209]
4782,3,2,0,-3,-1,2,4,5,4,6,4,-4,-1,0,8.678571429,0.993176264,[0.992112558832-0.994239969209]
4784,3,2,0,-4,-1,2,4,5,4,6,4,-4,-1,0,9.387755102,0.993176264,[0.992112558832-0.994239969209]
4786,3,2,0,-3,-2,2,4,5,4,6,4,-4,-1,0,9.102040816,0.993176264,[0.992112558832-0.994239969209]
4788,3,2,0,-4,-2,2,4,5,4,6,4,-4,-1,0,9.801020408,0.993176264,[0.992112558832-0.994239969209]
4790,3,2,0,-4,-3,2,4,5,4,6,4,-4,-1,0,10.34693878,0.993176264,[0.992112558832-0.994239969209]
2312,2,1,0,-1,0,3,4,5,4,6,3,-3,-1,1,6.204081633,0.993172338,[0.992035043305-0.994309632329]
2358,2,1,0,-1,0,3,4,6,5,7,4,-4,-2,0,9.454081633,0.993172338,[0.992035043305-0.994309632329]
3904,2,1,0,-2,0,3,4,5,4,6,3,-3,-1,1,6.658163265,0.993172338,[0.992035043305-0.994309632329]
3908,2,1,0,-3,0,3,4,5,4,6,3,-3,-1,1,7.244897959,0.993172338,[0.992035043305-0.994309632329]
3948,2,1,0,-2,-1,3,4,5,4,6,3,-3,-1,1,6.959183673,0.993172338,[0.992035043305-0.994309632329]
3952,2,1,0,-3,-1,3,4,5,4,6,3,-3,-1,1,7.535714286,0.993172338,[0.992035043305-0.994309632329]
3956,2,1,0,-3,-2,3,4,5,4,6,3,-3,-1,1,7.959183673,0.993172338,[0.992035043305-0.994309632329]
4074,2,1,0,-2,0,3,4,6,5,7,4,-4,-2,0,9.918367347,0.993172338,[0.992035043305-0.994309632329]
4099,2,1,0,-3,0,3,4,6,5,7,4,-4,-2,0,10.51530612,0.993172338,[0.992035043305-0.994309632329]
4102,2,1,0,-4,0,3,4,6,5,7,4,-4,-2,0,11.24489796,0.993172338,[0.992035043305-0.994309632329]
4307,2,1,0,-2,-1,3,4,6,5,7,4,-4,-2,0,10.22959184,0.993172338,[0.992035043305-0.994309632329]
4332,2,1,0,-3,-1,3,4,6,5,7,4,-4,-2,0,10.81632653,0.993172338,[0.992035043305-0.994309632329]
4335,2,1,0,-4,-1,3,4,6,5,7,4,-4,-2,0,11.53571429,0.993172338,[0.992035043305-0.994309632329]
4383,2,1,0,-3,-2,3,4,6,5,7,4,-4,-2,0,11.25,0.993172338,[0.992035043305-0.994309632329]
4386,2,1,0,-4,-2,3,4,6,5,7,4,-4,-2,0,11.95918367,0.993172338,[0.992035043305-0.994309632329]
4389,2,1,0,-4,-3,3,4,6,5,7,4,-4,-2,0,12.51530612,0.993172338,[0.992035043305-0.994309632329]
2383,2,1,0,-1,0,3,5,6,5,7,5,-5,-4,0,12.48979592,0.993167378,[0.992002801406-0.994331954674]
4147,2,1,0,-2,0,3,5,6,5,7,5,-5,-4,0,12.94387755,0.993167378,[0.992002801406-0.994331954674]
4163,2,1,0,-3,0,3,5,6,5,7,5,-5,-4,0,13.53061224,0.993167378,[0.992002801406-0.994331954674]
4164,2,1,0,-4,0,3,5,6,5,7,5,-5,-4,0,14.25,0.993167378,[0.992002801406-0.994331954674]
4165,2,1,0,-5,0,3,5,6,5,7,5,-5,-4,0,15.10204082,0.993167378,[0.992002801406-0.994331954674]
4479,2,1,0,-2,-1,3,5,6,5,7,5,-5,-4,0,13.24489796,0.993167378,[0.992002801406-0.994331954674]
4495,2,1,0,-3,-1,3,5,6,5,7,5,-5,-4,0,13.82142857,0.993167378,[0.992002801406-0.994331954674]
4496,2,1,0,-4,-1,3,5,6,5,7,5,-5,-4,0,14.53061224,0.993167378,[0.992002801406-0.994331954674]
4497,2,1,0,-5,-1,3,5,6,5,7,5,-5,-4,0,15.37244898,0.993167378,[0.992002801406-0.994331954674]
4516,2,1,0,-3,-2,3,5,6,5,7,5,-5,-4,0,14.24489796,0.993167378,[0.992002801406-0.994331954674]
4517,2,1,0,-4,-2,3,5,6,5,7,5,-5,-4,0,14.94387755,0.993167378,[0.992002801406-0.994331954674]
4518,2,1,0,-5,-2,3,5,6,5,7,5,-5,-4,0,15.7755102,0.993167378,[0.992002801406-0.994331954674]
4525,2,1,0,-4,-3,3,5,6,5,7,5,-5,-4,0,15.48979592,0.993167378,[0.992002801406-0.994331954674]
4526,2,1,0,-5,-3,3,5,6,5,7,5,-5,-4,0,16.31122449,0.993167378,[0.992002801406-0.994331954674]
4530,2,1,0,-5,-4,3,5,6,5,7,5,-5,-4,0,16.97959184,0.993167378,[0.992002801406-0.994331954674]
2337,2,1,0,-1,0,3,4,5,4,6,4,-4,-3,1,8.244897959,0.99314257,[0.991977490731-0.994307648882]
2363,2,1,0,-1,0,3,4,6,5,7,5,-5,-4,0,12.08673469,0.99314257,[0.991977490731-0.994307648882]
4017,2,1,0,-2,0,3,4,5,4,6,4,-4,-3,1,8.678571429,0.99314257,[0.991977490731-0.994307648882]
4026,2,1,0,-3,0,3,4,5,4,6,4,-4,-3,1,9.244897959,0.99314257,[0.991977490731-0.994307648882]
4029,2,1,0,-4,0,3,4,5,4,6,4,-4,-3,1,9.943877551,0.99314257,[0.991977490731-0.994307648882]
4079,2,1,0,-2,0,3,4,6,5,7,5,-5,-4,0,12.53061224,0.99314257,[0.991977490731-0.994307648882]
4113,2,1,0,-3,0,3,4,6,5,7,5,-5,-4,0,13.10714286,0.99314257,[0.991977490731-0.994307648882]
4114,2,1,0,-4,0,3,4,6,5,7,5,-5,-4,0,13.81632653,0.99314257,[0.991977490731-0.994307648882]
4115,2,1,0,-5,0,3,4,6,5,7,5,-5,-4,0,14.65816327,0.99314257,[0.991977490731-0.994307648882]
4196,2,1,0,-2,-1,3,4,5,4,6,4,-4,-3,1,8.959183673,0.99314257,[0.991977490731-0.994307648882]
4205,2,1,0,-3,-1,3,4,5,4,6,4,-4,-3,1,9.515306122,0.99314257,[0.991977490731-0.994307648882]
4208,2,1,0,-4,-1,3,4,5,4,6,4,-4,-3,1,10.20408163,0.99314257,[0.991977490731-0.994307648882]
4220,2,1,0,-3,-2,3,4,5,4,6,4,-4,-3,1,9.918367347,0.99314257,[0.991977490731-0.994307648882]
4223,2,1,0,-4,-2,3,4,5,4,6,4,-4,-3,1,10.59693878,0.99314257,[0.991977490731-0.994307648882]
4226,2,1,0,-4,-3,3,4,5,4,6,4,-4,-3,1,11.12244898,0.99314257,[0.991977490731-0.994307648882]
4312,2,1,0,-2,-1,3,4,6,5,7,5,-5,-4,0,12.82142857,0.99314257,[0.991977490731-0.994307648882]
4346,2,1,0,-3,-1,3,4,6,5,7,5,-5,-4,0,13.3877551,0.99314257,[0.991977490731-0.994307648882]
4347,2,1,0,-4,-1,3,4,6,5,7,5,-5,-4,0,14.08673469,0.99314257,[0.991977490731-0.994307648882]
4348,2,1,0,-5,-1,3,4,6,5,7,5,-5,-4,0,14.91836735,0.99314257,[0.991977490731-0.994307648882]
4400,2,1,0,-3,-2,3,4,6,5,7,5,-5,-4,0,13.80102041,0.99314257,[0.991977490731-0.994307648882]
4401,2,1,0,-4,-2,3,4,6,5,7,5,-5,-4,0,14.48979592,0.99314257,[0.991977490731-0.994307648882]
4402,2,1,0,-5,-2,3,4,6,5,7,5,-5,-4,0,15.31122449,0.99314257,[0.991977490731-0.994307648882]
4409,2,1,0,-4,-3,3,4,6,5,7,5,-5,-4,0,15.0255102,0.99314257,[0.991977490731-0.994307648882]
4410,2,1,0,-5,-3,3,4,6,5,7,5,-5,-4,0,15.83673469,0.99314257,[0.991977490731-0.994307648882]
4414,2,1,0,-5,-4,3,4,6,5,7,5,-5,-4,0,16.49489796,0.99314257,[0.991977490731-0.994307648882]
2414,3,2,0,-1,0,2,4,5,4,6,4,-4,-2,0,7.801020408,0.993131757,[0.992066367262-0.994197146502]
4757,3,2,0,-2,0,2,4,5,4,6,4,-4,-2,0,8.244897959,0.993131757,[0.992066367262-0.994197146502]
4761,3,2,0,-3,0,2,4,5,4,6,4,-4,-2,0,8.821428571,0.993131757,[0.992066367262-0.994197146502]
4765,3,2,0,-4,0,2,4,5,4,6,4,-4,-2,0,9.530612245,0.993131757,[0.992066367262-0.994197146502]
4792,3,2,0,-2,-1,2,4,5,4,6,4,-4,-2,0,8.535714286,0.993131757,[0.992066367262-0.994197146502]
4794,3,2,0,-3,-1,2,4,5,4,6,4,-4,-2,0,9.102040816,0.993131757,[0.992066367262-0.994197146502]
4796,3,2,0,-4,-1,2,4,5,4,6,4,-4,-2,0,9.801020408,0.993131757,[0.992066367262-0.994197146502]
4798,3,2,0,-3,-2,2,4,5,4,6,4,-4,-2,0,9.515306122,0.993131757,[0.992066367262-0.994197146502]
4800,3,2,0,-4,-2,2,4,5,4,6,4,-4,-2,0,10.20408163,0.993131757,[0.992066367262-0.994197146502]
4802,3,2,0,-4,-3,2,4,5,4,6,4,-4,-2,0,10.73979592,0.993131757,[0.992066367262-0.994197146502]
2375,2,1,0,-1,0,3,5,6,5,7,4,-4,-3,0,10.45408163,0.993128786,[0.991989987855-0.994267584213]
4143,2,1,0,-2,0,3,5,6,5,7,4,-4,-3,0,10.91836735,0.993128786,[0.991989987855-0.994267584213]
4150,2,1,0,-3,0,3,5,6,5,7,4,-4,-3,0,11.51530612,0.993128786,[0.991989987855-0.994267584213]
4153,2,1,0,-4,0,3,5,6,5,7,4,-4,-3,0,12.24489796,0.993128786,[0.991989987855-0.994267584213]
4475,2,1,0,-2,-1,3,5,6,5,7,4,-4,-3,0,11.22959184,0.993128786,[0.991989987855-0.994267584213]
4482,2,1,0,-3,-1,3,5,6,5,7,4,-4,-3,0,11.81632653,0.993128786,[0.991989987855-0.994267584213]
4485,2,1,0,-4,-1,3,5,6,5,7,4,-4,-3,0,12.53571429,0.993128786,[0.991989987855-0.994267584213]
4500,2,1,0,-3,-2,3,5,6,5,7,4,-4,-3,0,12.25,0.993128786,[0.991989987855-0.994267584213]
4503,2,1,0,-4,-2,3,5,6,5,7,4,-4,-3,0,12.95918367,0.993128786,[0.991989987855-0.994267584213]
4506,2,1,0,-4,-3,3,5,6,5,7,4,-4,-3,0,13.51530612,0.993128786,[0.991989987855-0.994267584213]
2372,2,1,0,-1,0,4,5,6,5,7,4,-4,-1,0,9.571428571,0.993128561,[0.991991381513-0.994265739934]
4166,2,1,0,-2,0,4,5,6,5,7,4,-4,-1,0,10.06632653,0.993128561,[0.991991381513-0.994265739934]
4173,2,1,0,-3,0,4,5,6,5,7,4,-4,-1,0,10.69387755,0.993128561,[0.991991381513-0.994265739934]
4176,2,1,0,-4,0,4,5,6,5,7,4,-4,-1,0,11.45408163,0.993128561,[0.991991381513-0.994265739934]
4531,2,1,0,-2,-1,4,5,6,5,7,4,-4,-1,0,10.40816327,0.993128561,[0.991991381513-0.994265739934]
4538,2,1,0,-3,-1,4,5,6,5,7,4,-4,-1,0,11.0255102,0.993128561,[0.991991381513-0.994265739934]
4541,2,1,0,-4,-1,4,5,6,5,7,4,-4,-1,0,11.7755102,0.993128561,[0.991991381513-0.994265739934]
4556,2,1,0,-3,-2,4,5,6,5,7,4,-4,-1,0,11.48979592,0.993128561,[0.991991381513-0.994265739934]
4559,2,1,0,-4,-2,4,5,6,5,7,4,-4,-1,0,12.22959184,0.993128561,[0.991991381513-0.994265739934]
4562,2,1,0,-4,-3,4,5,6,5,7,4,-4,-1,0,12.81632653,0.993128561,[0.991991381513-0.994265739934]
2313,2,1,0,-1,0,3,4,5,4,6,3,-3,-2,1,6.658163265,0.993120253,[0.991981365568-0.994259139986]
2359,2,1,0,-1,0,3,4,6,5,7,4,-4,-3,0,10.06122449,0.993120253,[0.991981365568-0.994259139986]
3905,2,1,0,-2,0,3,4,5,4,6,3,-3,-2,1,7.102040816,0.993120253,[0.991981365568-0.994259139986]
3909,2,1,0,-3,0,3,4,5,4,6,3,-3,-2,1,7.678571429,0.993120253,[0.991981365568-0.994259139986]
3949,2,1,0,-2,-1,3,4,5,4,6,3,-3,-2,1,7.392857143,0.993120253,[0.991981365568-0.994259139986]
3953,2,1,0,-3,-1,3,4,5,4,6,3,-3,-2,1,7.959183673,0.993120253,[0.991981365568-0.994259139986]
3957,2,1,0,-3,-2,3,4,5,4,6,3,-3,-2,1,8.37244898,0.993120253,[0.991981365568-0.994259139986]
4075,2,1,0,-2,0,3,4,6,5,7,4,-4,-3,0,10.51530612,0.993120253,[0.991981365568-0.994259139986]
4100,2,1,0,-3,0,3,4,6,5,7,4,-4,-3,0,11.10204082,0.993120253,[0.991981365568-0.994259139986]
4103,2,1,0,-4,0,3,4,6,5,7,4,-4,-3,0,11.82142857,0.993120253,[0.991981365568-0.994259139986]
4308,2,1,0,-2,-1,3,4,6,5,7,4,-4,-3,0,10.81632653,0.993120253,[0.991981365568-0.994259139986]
4333,2,1,0,-3,-1,3,4,6,5,7,4,-4,-3,0,11.39285714,0.993120253,[0.991981365568-0.994259139986]
4336,2,1,0,-4,-1,3,4,6,5,7,4,-4,-3,0,12.10204082,0.993120253,[0.991981365568-0.994259139986]
4384,2,1,0,-3,-2,3,4,6,5,7,4,-4,-3,0,11.81632653,0.993120253,[0.991981365568-0.994259139986]
4387,2,1,0,-4,-2,3,4,6,5,7,4,-4,-3,0,12.51530612,0.993120253,[0.991981365568-0.994259139986]
4390,2,1,0,-4,-3,3,4,6,5,7,4,-4,-3,0,13.06122449,0.993120253,[0.991981365568-0.994259139986]
2374,2,1,0,-1,0,4,5,6,5,7,4,-4,-2,0,10.06632653,0.993114095,[0.991976785243-0.994251404990]
4167,2,1,0,-2,0,4,5,6,5,7,4,-4,-2,0,10.55102041,0.993114095,[0.991976785243-0.994251404990]
4174,2,1,0,-3,0,4,5,6,5,7,4,-4,-2,0,11.16836735,0.993114095,[0.991976785243-0.994251404990]
4177,2,1,0,-4,0,4,5,6,5,7,4,-4,-2,0,11.91836735,0.993114095,[0.991976785243-0.994251404990]
4532,2,1,0,-2,-1,4,5,6,5,7,4,-4,-2,0,10.88265306,0.993114095,[0.991976785243-0.994251404990]
4539,2,1,0,-3,-1,4,5,6,5,7,4,-4,-2,0,11.48979592,0.993114095,[0.991976785243-0.994251404990]
4542,2,1,0,-4,-1,4,5,6,5,7,4,-4,-2,0,12.22959184,0.993114095,[0.991976785243-0.994251404990]
4557,2,1,0,-3,-2,4,5,6,5,7,4,-4,-2,0,11.94387755,0.993114095,[0.991976785243-0.994251404990]
4560,2,1,0,-4,-2,4,5,6,5,7,4,-4,-2,0,12.67346939,0.993114095,[0.991976785243-0.994251404990]
4563,2,1,0,-4,-3,4,5,6,5,7,4,-4,-2,0,13.25,0.993114095,[0.991976785243-0.994251404990]
2416,3,2,0,-1,0,2,4,5,4,6,4,-4,-3,0,8.387755102,0.993063275,[0.991992077329-0.994134472399]
4769,3,2,0,-2,0,2,4,5,4,6,4,-4,-3,0,8.821428571,0.993063275,[0.991992077329-0.994134472399]
4773,3,2,0,-3,0,2,4,5,4,6,4,-4,-3,0,9.387755102,0.993063275,[0.991992077329-0.994134472399]
4777,3,2,0,-4,0,2,4,5,4,6,4,-4,-3,0,10.08673469,0.993063275,[0.991992077329-0.994134472399]
4804,3,2,0,-2,-1,2,4,5,4,6,4,-4,-3,0,9.102040816,0.993063275,[0.991992077329-0.994134472399]
4806,3,2,0,-3,-1,2,4,5,4,6,4,-4,-3,0,9.658163265,0.993063275,[0.991992077329-0.994134472399]
4808,3,2,0,-4,-1,2,4,5,4,6,4,-4,-3,0,10.34693878,0.993063275,[0.991992077329-0.994134472399]
4810,3,2,0,-3,-2,2,4,5,4,6,4,-4,-3,0,10.06122449,0.993063275,[0.991992077329-0.994134472399]
4812,3,2,0,-4,-2,2,4,5,4,6,4,-4,-3,0,10.73979592,0.993063275,[0.991992077329-0.994134472399]
4814,3,2,0,-4,-3,2,4,5,4,6,4,-4,-3,0,11.26530612,0.993063275,[0.991992077329-0.994134472399]
2376,2,1,0,-1,0,4,5,6,5,7,4,-4,-3,0,10.69387755,0.993061105,[0.991922201014-0.994200008786]
4168,2,1,0,-2,0,4,5,6,5,7,4,-4,-3,0,11.16836735,0.993061105,[0.991922201014-0.994200008786]
4175,2,1,0,-3,0,4,5,6,5,7,4,-4,-3,0,11.7755102,0.993061105,[0.991922201014-0.994200008786]
4178,2,1,0,-4,0,4,5,6,5,7,4,-4,-3,0,12.51530612,0.993061105,[0.991922201014-0.994200008786]
4533,2,1,0,-2,-1,4,5,6,5,7,4,-4,-3,0,11.48979592,0.993061105,[0.991922201014-0.994200008786]
4540,2,1,0,-3,-1,4,5,6,5,7,4,-4,-3,0,12.08673469,0.993061105,[0.991922201014-0.994200008786]
4543,2,1,0,-4,-1,4,5,6,5,7,4,-4,-3,0,12.81632653,0.993061105,[0.991922201014-0.994200008786]
4558,2,1,0,-3,-2,4,5,6,5,7,4,-4,-3,0,12.53061224,0.993061105,[0.991922201014-0.994200008786]
4561,2,1,0,-4,-2,4,5,6,5,7,4,-4,-3,0,13.25,0.993061105,[0.991922201014-0.994200008786]
4564,2,1,0,-4,-3,4,5,6,5,7,4,-4,-3,0,13.81632653,0.993061105,[0.991922201014-0.994200008786]
2367,2,1,0,-1,0,2,5,6,5,7,5,-5,-1,0,10.55102041,0.992961266,[0.991794450704-0.994128082066]
4119,2,1,0,-2,0,2,5,6,5,7,5,-5,-1,0,11.0255102,0.992961266,[0.991794450704-0.994128082066]
4129,2,1,0,-3,0,2,5,6,5,7,5,-5,-1,0,11.63265306,0.992961266,[0.991794450704-0.994128082066]
4130,2,1,0,-4,0,2,5,6,5,7,5,-5,-1,0,12.37244898,0.992961266,[0.991794450704-0.994128082066]
4131,2,1,0,-5,0,2,5,6,5,7,5,-5,-1,0,13.24489796,0.992961266,[0.991794450704-0.994128082066]
4418,2,1,0,-2,-1,2,5,6,5,7,5,-5,-1,0,11.34693878,0.992961266,[0.991794450704-0.994128082066]
4428,2,1,0,-3,-1,2,5,6,5,7,5,-5,-1,0,11.94387755,0.992961266,[0.991794450704-0.994128082066]
4429,2,1,0,-4,-1,2,5,6,5,7,5,-5,-1,0,12.67346939,0.992961266,[0.991794450704-0.994128082066]
4430,2,1,0,-5,-1,2,5,6,5,7,5,-5,-1,0,13.53571429,0.992961266,[0.991794450704-0.994128082066]
4449,2,1,0,-3,-2,2,5,6,5,7,5,-5,-1,0,12.3877551,0.992961266,[0.991794450704-0.994128082066]
4450,2,1,0,-4,-2,2,5,6,5,7,5,-5,-1,0,13.10714286,0.992961266,[0.991794450704-0.994128082066]
4451,2,1,0,-5,-2,2,5,6,5,7,5,-5,-1,0,13.95918367,0.992961266,[0.991794450704-0.994128082066]
4461,2,1,0,-4,-3,2,5,6,5,7,5,-5,-1,0,13.67346939,0.992961266,[0.991794450704-0.994128082066]
4462,2,1,0,-5,-3,2,5,6,5,7,5,-5,-1,0,14.51530612,0.992961266,[0.991794450704-0.994128082066]
4469,2,1,0,-5,-4,2,5,6,5,7,5,-5,-1,0,15.20408163,0.992961266,[0.991794450704-0.994128082066]
2368,2,1,0,-1,0,2,5,6,5,7,5,-5,-2,0,11.0255102,0.992949908,[0.991783027069-0.994116789705]
4120,2,1,0,-2,0,2,5,6,5,7,5,-5,-2,0,11.48979592,0.992949908,[0.991783027069-0.994116789705]
4132,2,1,0,-3,0,2,5,6,5,7,5,-5,-2,0,12.08673469,0.992949908,[0.991783027069-0.994116789705]
4133,2,1,0,-4,0,2,5,6,5,7,5,-5,-2,0,12.81632653,0.992949908,[0.991783027069-0.994116789705]
4134,2,1,0,-5,0,2,5,6,5,7,5,-5,-2,0,13.67857143,0.992949908,[0.991783027069-0.994116789705]
4419,2,1,0,-2,-1,2,5,6,5,7,5,-5,-2,0,11.80102041,0.992949908,[0.991783027069-0.994116789705]
4431,2,1,0,-3,-1,2,5,6,5,7,5,-5,-2,0,12.3877551,0.992949908,[0.991783027069-0.994116789705]
4432,2,1,0,-4,-1,2,5,6,5,7,5,-5,-2,0,13.10714286,0.992949908,[0.991783027069-0.994116789705]
4433,2,1,0,-5,-1,2,5,6,5,7,5,-5,-2,0,13.95918367,0.992949908,[0.991783027069-0.994116789705]
4452,2,1,0,-3,-2,2,5,6,5,7,5,-5,-2,0,12.82142857,0.992949908,[0.991783027069-0.994116789705]
4453,2,1,0,-4,-2,2,5,6,5,7,5,-5,-2,0,13.53061224,0.992949908,[0.991783027069-0.994116789705]
4454,2,1,0,-5,-2,2,5,6,5,7,5,-5,-2,0,14.37244898,0.992949908,[0.991783027069-0.994116789705]
4463,2,1,0,-4,-3,2,5,6,5,7,5,-5,-2,0,14.08673469,0.992949908,[0.991783027069-0.994116789705]
4464,2,1,0,-5,-3,2,5,6,5,7,5,-5,-2,0,14.91836735,0.992949908,[0.991783027069-0.994116789705]
4470,2,1,0,-5,-4,2,5,6,5,7,5,-5,-2,0,15.59693878,0.992949908,[0.991783027069-0.994116789705]
860,2,1,0,-1,0,2,4,5,4,6,4,-4,0,1,6.775510204,0.992940492,[0.991773212789-0.994107771393]
945,2,1,0,-2,0,2,4,5,4,6,4,-4,0,1,7.229591837,0.992940492,[0.991773212789-0.994107771393]
947,2,1,0,-3,0,2,4,5,4,6,4,-4,0,1,7.816326531,0.992940492,[0.991773212789-0.994107771393]
949,2,1,0,-4,0,2,4,5,4,6,4,-4,0,1,8.535714286,0.992940492,[0.991773212789-0.994107771393]
951,2,1,0,-2,-1,2,4,5,4,6,4,-4,0,1,7.530612245,0.992940492,[0.991773212789-0.994107771393]
953,2,1,0,-3,-1,2,4,5,4,6,4,-4,0,1,8.107142857,0.992940492,[0.991773212789-0.994107771393]
955,2,1,0,-3,-2,2,4,5,4,6,4,-4,0,1,8.530612245,0.992940492,[0.991773212789-0.994107771393]
957,2,1,0,-4,-1,2,4,5,4,6,4,-4,0,1,8.816326531,0.992940492,[0.991773212789-0.994107771393]
961,2,1,0,-4,-2,2,4,5,4,6,4,-4,0,1,9.229591837,0.992940492,[0.991773212789-0.994107771393]
962,2,1,0,-4,-3,2,4,5,4,6,4,-4,0,1,9.775510204,0.992940492,[0.991773212789-0.994107771393]
2353,2,1,0,-1,0,2,4,6,5,7,5,-5,-1,0,10.16836735,0.992940492,[0.991773212789-0.994107771393]
4069,2,1,0,-2,0,2,4,6,5,7,5,-5,-1,0,10.63265306,0.992940492,[0.991773212789-0.994107771393]
4086,2,1,0,-3,0,2,4,6,5,7,5,-5,-1,0,11.22959184,0.992940492,[0.991773212789-0.994107771393]
4087,2,1,0,-4,0,2,4,6,5,7,5,-5,-1,0,11.95918367,0.992940492,[0.991773212789-0.994107771393]
4088,2,1,0,-5,0,2,4,6,5,7,5,-5,-1,0,12.82142857,0.992940492,[0.991773212789-0.994107771393]
4302,2,1,0,-2,-1,2,4,6,5,7,5,-5,-1,0,10.94387755,0.992940492,[0.991773212789-0.994107771393]
4319,2,1,0,-3,-1,2,4,6,5,7,5,-5,-1,0,11.53061224,0.992940492,[0.991773212789-0.994107771393]
4320,2,1,0,-4,-1,2,4,6,5,7,5,-5,-1,0,12.25,0.992940492,[0.991773212789-0.994107771393]
4321,2,1,0,-5,-1,2,4,6,5,7,5,-5,-1,0,13.10204082,0.992940492,[0.991773212789-0.994107771393]
4358,2,1,0,-3,-2,2,4,6,5,7,5,-5,-1,0,11.96428571,0.992940492,[0.991773212789-0.994107771393]
4359,2,1,0,-4,-2,2,4,6,5,7,5,-5,-1,0,12.67346939,0.992940492,[0.991773212789-0.994107771393]
4360,2,1,0,-5,-2,2,4,6,5,7,5,-5,-1,0,13.51530612,0.992940492,[0.991773212789-0.994107771393]
4370,2,1,0,-4,-3,2,4,6,5,7,5,-5,-1,0,13.22959184,0.992940492,[0.991773212789-0.994107771393]
4371,2,1,0,-5,-3,2,4,6,5,7,5,-5,-1,0,14.06122449,0.992940492,[0.991773212789-0.994107771393]
